Engagements,Followers at Posting,Album,Photo,Video,CreatedDayofweek,CreatedDayofyear,CreatedTotalMinutes
753875,0.43605033109779506,0,0,1,4,-0.21608278407145265,0.3139306472485597
897674,0.43605033109779506,0,0,1,4,-0.21608278407145265,0.28891327407274314
671728,0.43605033109779506,0,0,1,4,-0.21608278407145265,0.26945531715821913
612759,0.43605033109779506,0,0,1,4,-0.21608278407145265,0.23609881959046378
612759,0.43605033109779506,0,0,1,4,-0.21608278407145265,0.22845462223118648
817885,0.43605033109779506,0,0,1,4,-0.21608278407145265,0.22289520596989393
515858,0.4347513949223111,0,0,1,4,-0.21608278407145265,0.02414607462868475
271090,0.4347513949223111,1,0,0,4,-0.21608278407145265,-0.0926016668584591
393487,0.4347513949223111,0,1,0,4,-0.21608278407145265,-0.4963542728348316
827433,0.4347513949223111,0,0,1,4,-0.21608278407145265,-0.6415940226610998
396646,0.4347513949223111,1,0,0,4,-0.21608278407145265,-0.654102709249008
694886,0.4347513949223111,0,0,1,4,-0.21608278407145265,-0.6770353013268399
408714,0.4347513949223111,1,0,0,3,-0.21883003681870541,0.28752342000742
563537,0.4347513949223111,0,0,1,3,-0.21883003681870541,0.25694663057031086
337564,0.4347513949223111,0,1,0,3,-0.21883003681870541,0.23679374662312533
617769,0.4347513949223111,0,0,1,3,-0.21883003681870541,0.23192925739449435
671740,0.4347513949223111,0,0,1,3,-0.21883003681870541,0.2215053519045708
672200,0.4347513949223111,0,0,1,3,-0.21883003681870541,0.1978778327940774
671740,0.4347513949223111,0,0,1,3,-0.21883003681870541,0.1971829057614158
612771,0.4347513949223111,0,0,1,3,-0.21883003681870541,0.17980972994487654
337564,0.4347513949223111,0,1,0,3,-0.21883003681870541,0.16591118929164514
671740,0.4347513949223111,0,0,1,3,-0.21883003681870541,0.16521626225898356
337564,0.4347513949223111,0,1,0,3,-0.21883003681870541,0.164521335226322
339026,0.4329570478423368,0,1,0,3,-0.21883003681870541,-0.20656970021495666
310580,0.4329570478423368,0,1,0,3,-0.21883003681870541,-0.3240123687347621
338041,0.4329570478423368,0,1,0,3,-0.21883003681870541,-0.5039984701941088
345174,0.4329570478423368,0,1,0,3,-0.21883003681870541,-0.5658469761009887
379813,0.4329570478423368,0,1,0,3,-0.21883003681870541,-0.6402041685957767
379813,0.4329570478423368,0,1,0,3,-0.21883003681870541,-0.6534077822163465
689277,0.4329570478423368,0,0,1,3,-0.21883003681870541,-0.654102709249008
628768,0.4329570478423368,0,0,1,3,-0.21883003681870541,-0.6631367606736085
345174,0.4329570478423368,0,1,0,3,-0.21883003681870541,-0.6673063228695779
799886,0.4329570478423368,0,0,1,2,-0.22157728956595815,0.3042016687912977
617780,0.4329570478423368,0,0,1,2,-0.22157728956595815,0.28821834704008154
671752,0.4329570478423368,0,0,1,2,-0.22157728956595815,0.27570966045217327
729667,0.4329570478423368,0,0,1,2,-0.22157728956595815,0.22845462223118648
612782,0.4329570478423368,0,0,1,2,-0.22157728956595815,0.2138611545452935
671752,0.4329570478423368,0,0,1,2,-0.22157728956595815,0.18050465697753812
511703,0.4307789410568838,0,0,1,2,-0.22157728956595815,0.030400417922638884
625885,0.4307789410568838,0,0,1,2,-0.22157728956595815,-0.15653495386332358
314854,0.4307789410568838,0,1,0,2,-0.22157728956595815,-0.37404711508639515
385039,0.4307789410568838,1,0,0,2,-0.22157728956595815,-0.613796941354637
682989,0.4307789410568838,0,0,1,2,-0.22157728956595815,-0.6742555931961937
665625,0.4307789410568838,0,0,1,1,-0.2243245423132109,0.297252398464682
329227,0.4307789410568838,0,1,0,1,-0.2243245423132109,0.27570966045217327
612793,0.4307789410568838,0,0,1,1,-0.2243245423132109,0.2652857549622497
671765,0.4307789410568838,0,0,1,1,-0.2243245423132109,0.26042126573361873
607192,0.4307789410568838,0,0,1,1,-0.2243245423132109,0.2381836006884485
612793,0.4307789410568838,0,0,1,1,-0.2243245423132109,0.23123433036183277
665625,0.4307789410568838,0,0,1,1,-0.2243245423132109,0.22914954926384806
362265,0.4307789410568838,1,0,0,1,-0.2243245423132109,0.22845462223118648
671054,0.4307789410568838,0,0,1,1,-0.2243245423132109,0.22220027893723235
665625,0.4307789410568838,0,0,1,1,-0.2243245423132109,0.1999626138920621
398619,0.4307789410568838,0,1,0,1,-0.2243245423132109,0.19926768685940052
736411,0.4307789410568838,0,0,1,1,-0.2243245423132109,0.19926768685940052
612793,0.4307789410568838,0,0,1,1,-0.2243245423132109,0.17077567852027614
736425,0.42896849043859053,0,0,1,1,-0.2243245423132109,0.15340250270373687
612804,0.42896849043859053,0,0,1,1,-0.2243245423132109,0.1527075756710753
329179,0.42896849043859053,0,1,0,1,-0.2243245423132109,0.14923294050776745
905061,0.42896849043859053,0,0,1,1,-0.2243245423132109,0.11518151590735048
619955,0.42896849043859053,0,0,1,1,-0.2243245423132109,0.10197790228678065
260591,0.42896849043859053,0,1,0,1,-0.2243245423132109,0.03734968824925459
314258,0.42896849043859053,0,1,0,1,-0.2243245423132109,-0.12387338332822977
692459,0.42896849043859053,0,0,1,1,-0.2243245423132109,-0.1773827648431707
225551,0.42896849043859053,0,1,0,1,-0.2243245423132109,-0.2246378030641575
278043,0.42896849043859053,1,0,0,1,-0.2243245423132109,-0.6270005549752068
325812,0.42896849043859053,1,0,0,0,-0.22707179506046365,0.31184586615057497
612804,0.42896849043859053,0,0,1,0,-0.22707179506046365,0.30211688769331296
677256,0.42896849043859053,0,0,1,0,-0.22707179506046365,0.27362487935418855
612804,0.42896849043859053,0,0,1,0,-0.22707179506046365,0.20969159234932408
736425,0.42896849043859053,0,0,1,0,-0.22707179506046365,0.20135246795738523
299630,0.42727819699083125,0,1,0,0,-0.22707179506046365,0.10197790228678065
511721,0.42727819699083125,0,0,1,0,-0.22707179506046365,0.031095344955300457
614214,0.42727819699083125,0,0,1,0,-0.22707179506046365,-0.05229589896408801
342212,0.42727819699083125,1,0,0,0,-0.22707179506046365,-0.18363710813712483
239578,0.42727819699083125,1,0,0,0,-0.22707179506046365,-0.30316455775491497
296196,0.42727819699083125,0,1,0,0,-0.22707179506046365,-0.3351312012573472
401772,0.42727819699083125,1,0,0,0,-0.22707179506046365,-0.6547976362816696
884949,0.42727819699083125,0,0,1,6,-0.2298190478077164,0.31184586615057497
438577,0.42727819699083125,0,1,0,6,-0.2298190478077164,0.30976108505259026
749970,0.42727819699083125,0,0,1,6,-0.2298190478077164,0.24582779804772575
438577,0.42727819699083125,0,1,0,6,-0.2298190478077164,0.24513287101506417
719298,0.42727819699083125,0,0,1,6,-0.2298190478077164,0.24513287101506417
970112,0.42727819699083125,0,0,1,6,-0.2298190478077164,0.2305394033291712
706111,0.42727819699083125,0,0,1,6,-0.2298190478077164,0.2305394033291712
724398,0.42727819699083125,0,0,1,6,-0.2298190478077164,0.1902336354348001
719804,0.42560367675239974,0,0,1,6,-0.2298190478077164,0.14784308644244432
656165,0.42560367675239974,0,0,1,6,-0.2298190478077164,0.12352064029928933
324148,0.42560367675239974,1,0,0,6,-0.2298190478077164,0.09016414273153395
664526,0.42560367675239974,0,0,1,6,-0.2298190478077164,0.04151925044522401
331503,0.42560367675239974,0,1,0,6,-0.2298190478077164,-0.5554230706110651
401376,0.42560367675239974,1,0,0,6,-0.2298190478077164,-0.6249157738772221
673283,0.42560367675239974,0,0,1,6,-0.2298190478077164,-0.6631367606736085
878861,0.42560367675239974,0,0,1,6,-0.2298190478077164,-0.6645266147389316
673283,0.42560367675239974,0,0,1,6,-0.2298190478077164,-0.6805099364901478
719311,0.42560367675239974,0,0,1,5,-0.23256630055496913,0.3048965958239592
349124,0.42560367675239974,0,1,0,5,-0.23256630055496913,0.2784893685828196
719311,0.42560367675239974,0,0,1,5,-0.23256630055496913,0.263200973864265
712737,0.42560367675239974,0,0,1,5,-0.23256630055496913,0.23957345475377162
719311,0.42560367675239974,0,0,1,5,-0.23256630055496913,0.21733578970860135
650168,0.42560367675239974,0,0,1,5,-0.23256630055496913,0.2020473949900468
719311,0.42560367675239974,0,0,1,5,-0.23256630055496913,0.18397929214084596
656165,0.42560367675239974,0,0,1,5,-0.23256630055496913,0.18189451104286125
712750,0.423954013770553,0,0,1,5,-0.23256630055496913,0.15409742973639845
719324,0.423954013770553,0,0,1,5,-0.23256630055496913,0.13672425391985918
886997,0.423954013770553,0,0,1,5,-0.23256630055496913,0.09641848602548808
728489,0.423954013770553,0,0,1,5,-0.23256630055496913,0.08807936163354924
658464,0.423954013770553,0,0,1,5,-0.23256630055496913,0.042214177477885584
369643,0.423954013770553,1,0,0,5,-0.23256630055496913,-0.036312577212871885
333256,0.423954013770553,0,1,0,5,-0.23256630055496913,-0.0946864479564438
376087,0.423954013770553,0,1,0,5,-0.23256630055496913,-0.1537552457326773
395706,0.423954013770553,0,1,0,5,-0.23256630055496913,-0.3504195959759018
432245,0.423954013770553,1,0,0,5,-0.23256630055496913,-0.6228309927792374
995456,0.423954013770553,0,0,1,5,-0.23256630055496913,-0.6666113958369163
826529,0.423954013770553,0,0,1,4,-0.2353135533022219,0.2861335659420968
671813,0.423954013770553,0,0,1,4,-0.2353135533022219,0.2805741496808043
384426,0.423954013770553,0,1,0,4,-0.2353135533022219,0.272929952321527
672274,0.423954013770553,0,0,1,4,-0.2353135533022219,0.24721765211304889
317504,0.423954013770553,0,1,0,4,-0.2353135533022219,0.24096330881909475
671813,0.423954013770553,0,0,1,4,-0.2353135533022219,0.2166408626759398
612837,0.423954013770553,0,0,1,4,-0.2353135533022219,0.2110814464146472
677757,0.423954013770553,0,0,1,4,-0.2353135533022219,0.18189451104286125
336165,0.4223372185233265,1,0,0,4,-0.2353135533022219,-0.1468059754060616
258322,0.4223372185233265,1,0,0,4,-0.2353135533022219,-0.6290853360731915
671825,0.4223372185233265,0,0,1,3,-0.23806080604947463,0.3007270336279898
671825,0.4223372185233265,0,0,1,3,-0.23806080604947463,0.2861335659420968
671825,0.4223372185233265,0,0,1,3,-0.23806080604947463,0.277794441550158
671825,0.4223372185233265,0,0,1,3,-0.23806080604947463,0.20413217608803153
729747,0.4223372185233265,0,0,1,3,-0.23806080604947463,0.15618221083438316
671825,0.4223372185233265,0,0,1,3,-0.23806080604947463,0.15548728380172158
323196,0.42082819310946556,0,1,0,3,-0.23806080604947463,-0.14333134024275374
756223,0.42082819310946556,0,0,1,3,-0.23806080604947463,-0.5630672679703423
417525,0.42082819310946556,1,0,0,3,-0.23806080604947463,-0.6242208468445606
683063,0.42082819310946556,0,0,1,3,-0.23806080604947463,-0.6756454472615168
612859,0.42082819310946556,0,0,1,2,-0.24080805879672737,0.28752342000742
310709,0.42082819310946556,0,1,0,2,-0.24080805879672737,0.282658930778789
677317,0.42082819310946556,0,0,1,2,-0.24080805879672737,0.2764045874848349
677317,0.42082819310946556,0,0,1,2,-0.24080805879672737,0.2708451712235423
671838,0.42082819310946556,0,0,1,2,-0.24080805879672737,0.26945531715821913
612859,0.42082819310946556,0,0,1,2,-0.24080805879672737,0.22845462223118648
622898,0.42082819310946556,0,0,1,2,-0.24080805879672737,0.2187256437739245
671838,0.42082819310946556,0,0,1,2,-0.24080805879672737,0.21803071674126293
671838,0.42082819310946556,0,0,1,2,-0.24080805879672737,0.20830173828400095
671838,0.42082819310946556,0,0,1,2,-0.24080805879672737,0.15548728380172158
575466,0.4190336808649957,0,0,1,2,-0.24080805879672737,0.07348589394765626
620679,0.4190336808649957,0,0,1,2,-0.24080805879672737,0.07209603988233312
296583,0.4190336808649957,1,0,0,2,-0.24080805879672737,0.001213482550852923
679690,0.4190336808649957,0,0,1,2,-0.24080805879672737,-0.06827922071530414
384680,0.4190336808649957,1,0,0,2,-0.24080805879672737,-0.6360346063998072
628859,0.4190336808649957,0,0,1,2,-0.24080805879672737,-0.6582722714449775
773498,0.4190336808649957,0,0,1,2,-0.24080805879672737,-0.6659164688042548
689377,0.4190336808649957,0,0,1,2,-0.24080805879672737,-0.6659164688042548
676738,0.4190336808649957,0,0,1,2,-0.24080805879672737,-0.6659164688042548
689377,0.4190336808649957,0,0,1,2,-0.24080805879672737,-0.6659164688042548
716394,0.4190336808649957,0,0,1,1,-0.24355531154398014,0.25138721430901834
671850,0.4190336808649957,0,0,1,1,-0.24355531154398014,0.24999736024369518
328919,0.4190336808649957,0,1,0,1,-0.24355531154398014,0.23887852772111004
737009,0.4190336808649957,0,0,1,1,-0.24355531154398014,0.15826699193236787
565603,0.416923787016217,0,0,1,1,-0.24355531154398014,-0.005040860743101212
580992,0.416923787016217,0,0,1,1,-0.24355531154398014,-0.15167046463469258
407215,0.416923787016217,1,0,0,1,-0.24355531154398014,-0.6172715765179448
407215,0.416923787016217,1,0,0,1,-0.24355531154398014,-0.623525919811899
628870,0.416923787016217,0,0,1,1,-0.24355531154398014,-0.6263056279425453
324201,0.416923787016217,0,1,0,0,-0.24630256429123287,0.2840487848441121
324201,0.416923787016217,0,1,0,0,-0.24630256429123287,0.28126907671346585
729786,0.416923787016217,0,0,1,0,-0.24630256429123287,0.2784893685828196
671862,0.416923787016217,0,0,1,0,-0.24630256429123287,0.26042126573361873
612882,0.416923787016217,0,0,1,0,-0.24630256429123287,0.2423531628844179
818048,0.416923787016217,0,0,1,0,-0.24630256429123287,0.22428506003521706
671862,0.416923787016217,0,0,1,0,-0.24630256429123287,0.19092856246746168
324201,0.416923787016217,0,1,0,0,-0.24630256429123287,0.18258943807552283
785350,0.416923787016217,0,0,1,0,-0.24630256429123287,0.18258943807552283
677342,0.416923787016217,0,0,1,0,-0.24630256429123287,0.17425031368358398
665721,0.416923787016217,0,0,1,0,-0.24630256429123287,0.1735553866509224
729786,0.416923787016217,0,0,1,0,-0.24630256429123287,0.16799597038962985
341882,0.41515289329461497,1,0,0,0,-0.24630256429123287,-0.1419414861774306
309462,0.41515289329461497,0,1,0,0,-0.24630256429123287,-0.18294218110446328
317800,0.41515289329461497,1,0,0,0,-0.24630256429123287,-0.2246378030641575
303486,0.41515289329461497,1,0,0,0,-0.24630256429123287,-0.22533273009681906
239347,0.41515289329461497,1,0,0,0,-0.24630256429123287,-0.32748700389806995
719389,0.41515289329461497,0,0,1,6,-0.24904981703848564,0.27362487935418855
781411,0.41515289329461497,0,0,1,6,-0.24904981703848564,0.2597263387009572
323845,0.4138381013275554,0,1,0,6,-0.24904981703848564,0.14853801347510587
323845,0.4138381013275554,0,1,0,6,-0.24904981703848564,0.10823224558073478
606266,0.4138381013275554,0,0,1,6,-0.24904981703848564,0.09016414273153395
606266,0.4138381013275554,0,0,1,6,-0.24904981703848564,0.08113009130693354
721909,0.4138381013275554,0,0,1,6,-0.24904981703848564,0.06514676955571741
705629,0.4138381013275554,0,0,1,6,-0.24904981703848564,0.031095344955300457
606266,0.4138381013275554,0,0,1,6,-0.24904981703848564,0.022756220563361608
643684,0.4138381013275554,0,0,1,6,-0.24904981703848564,0.006772898812145487
664610,0.4138381013275554,0,0,1,6,-0.24904981703848564,0.006772898812145487
643684,0.4138381013275554,0,0,1,6,-0.24904981703848564,-0.01615969326568634
587178,0.4138381013275554,0,0,1,6,-0.24904981703848564,-0.021719109526978905
728568,0.4138381013275554,0,0,1,6,-0.24904981703848564,-0.03909228534351817
606266,0.4138381013275554,0,0,1,6,-0.24904981703848564,-0.05507560709473429
626781,0.4138381013275554,0,0,1,6,-0.24904981703848564,-0.10372049938104423
606266,0.4138381013275554,0,0,1,6,-0.24904981703848564,-0.12039874816492192
275163,0.4138381013275554,0,1,0,6,-0.24904981703848564,-0.16904364045123185
898784,0.4138381013275554,0,0,1,6,-0.24904981703848564,-0.6068476710280213
401000,0.4138381013275554,1,0,0,6,-0.24904981703848564,-0.6624418336409469
401000,0.4138381013275554,1,0,0,6,-0.24904981703848564,-0.6763403742941784
656249,0.4138381013275554,0,0,1,5,-0.25179706978573835,0.2993371795626667
656249,0.4138381013275554,0,0,1,5,-0.25179706978573835,0.297252398464682
788634,0.4138381013275554,0,0,1,5,-0.25179706978573835,0.258336484635634
656249,0.4138381013275554,0,0,1,5,-0.25179706978573835,0.24304808991707946
719402,0.4138381013275554,0,0,1,5,-0.25179706978573835,0.2423531628844179
348797,0.4138381013275554,0,1,0,5,-0.25179706978573835,0.23470896552514062
656249,0.4138381013275554,0,0,1,5,-0.25179706978573835,0.22428506003521706
719402,0.4138381013275554,0,0,1,5,-0.25179706978573835,0.2215053519045708
726462,0.4138381013275554,0,0,1,5,-0.25179706978573835,0.18606407323883067
406841,0.4138381013275554,0,1,0,5,-0.25179706978573835,0.18189451104286125
683990,0.41170285472870527,0,0,1,5,-0.25179706978573835,0.1568771378670447
658143,0.41170285472870527,0,0,1,5,-0.25179706978573835,0.08460472647024139
352918,0.41170285472870527,0,1,0,5,-0.25179706978573835,-0.06966907478062727
345625,0.41170285472870527,1,0,0,5,-0.25179706978573835,-0.1231784562955682
318352,0.41170285472870527,0,1,0,5,-0.25179706978573835,-0.2864863089710373
318352,0.41170285472870527,0,1,0,5,-0.25179706978573835,-0.34833481487791706
431824,0.41170285472870527,1,0,0,5,-0.25179706978573835,-0.6242208468445606
673381,0.41170285472870527,0,0,1,5,-0.25179706978573835,-0.6700860310002242
737063,0.41170285472870527,0,0,1,4,-0.25454432253299114,0.27154009825620384
317195,0.41170285472870527,0,1,0,4,-0.25454432253299114,0.25486184947232615
671898,0.41170285472870527,0,0,1,4,-0.25454432253299114,0.22428506003521706
612915,0.41170285472870527,0,0,1,4,-0.25454432253299114,0.2187256437739245
612915,0.41170285472870527,0,0,1,4,-0.25454432253299114,0.20065754092472365
736558,0.41170285472870527,0,0,1,4,-0.25454432253299114,0.18536914620616912
671911,0.41005583437878773,0,0,1,4,-0.25454432253299114,0.1429785972138133
671911,0.41005583437878773,0,0,1,4,-0.25454432253299114,0.13672425391985918
283536,0.41005583437878773,1,0,0,4,-0.25454432253299114,-0.20031535692100252
257677,0.41005583437878773,1,0,0,4,-0.25454432253299114,-0.30316455775491497
392714,0.41005583437878773,1,0,0,4,-0.25454432253299114,-0.6242208468445606
394288,0.41005583437878773,0,1,0,4,-0.25454432253299114,-0.638119387497792
755787,0.41005583437878773,0,0,1,4,-0.25454432253299114,-0.6402041685957767
689439,0.41005583437878773,0,0,1,4,-0.25454432253299114,-0.6408990956284383
729839,0.41005583437878773,0,0,1,3,-0.2572915752802439,0.29030312813806625
888640,0.41005583437878773,0,0,1,3,-0.2572915752802439,0.25138721430901834
418355,0.41005583437878773,0,1,0,3,-0.2572915752802439,0.22775969519852493
336901,0.41005583437878773,0,1,0,3,-0.2572915752802439,0.22220027893723235
612926,0.41005583437878773,0,0,1,3,-0.2572915752802439,0.22011549783924764
665769,0.41005583437878773,0,0,1,3,-0.2572915752802439,0.2089966653166625
307402,0.41005583437878773,0,1,0,3,-0.2572915752802439,0.1999626138920621
612926,0.41005583437878773,0,0,1,3,-0.2572915752802439,0.19926768685940052
612926,0.41005583437878773,0,0,1,3,-0.2572915752802439,0.1950981246634311
819093,0.41005583437878773,0,0,1,3,-0.2572915752802439,0.19440319763076952
671911,0.41005583437878773,0,0,1,3,-0.2572915752802439,0.18536914620616912
671911,0.41005583437878773,0,0,1,3,-0.2572915752802439,0.18467421917350754
671923,0.4084197974678263,0,0,1,3,-0.2572915752802439,0.12977498359324346
477797,0.4084197974678263,0,1,0,3,-0.2572915752802439,-0.37196233398841044
417113,0.4084197974678263,1,0,0,3,-0.2572915752802439,-0.6471534389223924
718851,0.4084197974678263,0,0,1,3,-0.2572915752802439,-0.6742555931961937
612948,0.406762867248174,0,0,1,2,-0.2600388280274966,0.30003210659532825
612948,0.406762867248174,0,0,1,2,-0.2600388280274966,0.2750147334195117
785435,0.406762867248174,0,0,1,2,-0.2600388280274966,0.27431980638685016
671935,0.406762867248174,0,0,1,2,-0.2600388280274966,0.272929952321527
310361,0.406762867248174,0,1,0,2,-0.2600388280274966,0.26250604683160345
689464,0.406762867248174,0,0,1,2,-0.2600388280274966,-0.6339498253018225
683162,0.406762867248174,0,0,1,2,-0.2600388280274966,-0.654102709249008
623190,0.406762867248174,0,0,1,2,-0.2600388280274966,-0.6693911039675626
729866,0.406762867248174,0,0,1,1,-0.26278608077474935,0.28891327407274314
328598,0.406762867248174,0,1,0,1,-0.26278608077474935,0.2541669224396646
800104,0.406762867248174,0,0,1,1,-0.26278608077474935,0.23957345475377162
671935,0.406762867248174,0,0,1,1,-0.26278608077474935,0.22567491410054022
397858,0.406762867248174,0,1,0,1,-0.26278608077474935,0.2235901330025555
984364,0.406762867248174,0,0,1,1,-0.26278608077474935,0.2117763734473088
612300,0.406762867248174,0,0,1,1,-0.26278608077474935,0.20135246795738523
671935,0.406762867248174,0,0,1,1,-0.26278608077474935,0.18258943807552283
607346,0.406762867248174,0,0,1,1,-0.26278608077474935,0.17494524071624556
612959,0.4062242658280897,0,0,1,1,-0.26278608077474935,0.12838512952792033
282826,0.40558491406570196,1,0,0,1,-0.26278608077474935,-0.638119387497792
305377,0.40558491406570196,0,1,0,1,-0.26278608077474935,-0.6673063228695779
911889,0.40558491406570196,0,0,1,1,-0.26278608077474935,-0.672170812098209
671959,0.40558491406570196,0,0,1,0,-0.2655333335220021,0.277794441550158
612982,0.40436533943034386,0,0,1,0,-0.2655333335220021,0.20343724905536995
665830,0.40436533943034386,0,0,1,0,-0.2655333335220021,0.20343724905536995
612982,0.40436533943034386,0,0,1,0,-0.2655333335220021,0.1575720648997063
570914,0.40436533943034386,0,0,1,0,-0.2655333335220021,0.06723155065370212
516582,0.40436533943034386,0,0,1,0,-0.2655333335220021,-0.011295204037055346
210915,0.40436533943034386,0,1,0,0,-0.2655333335220021,-0.06619443961731943
289547,0.40436533943034386,1,0,0,0,-0.2655333335220021,-0.19753564879035626
295657,0.40436533943034386,0,1,0,0,-0.2655333335220021,-0.3789116043150262
656332,0.40436533943034386,0,0,1,6,-0.26828058626925483,0.29238790923605096
650345,0.40221886164579435,0,0,1,6,-0.26828058626925483,0.2611161927662803
656344,0.40221886164579435,0,0,1,6,-0.26828058626925483,0.21316622751263192
712930,0.40221886164579435,0,0,1,6,-0.26828058626925483,0.19092856246746168
788748,0.40221886164579435,0,0,1,6,-0.26828058626925483,0.15826699193236787
719507,0.40221886164579435,0,0,1,6,-0.26828058626925483,0.1568771378670447
323546,0.40221886164579435,0,1,0,6,-0.26828058626925483,0.15548728380172158
712930,0.40221886164579435,0,0,1,6,-0.26828058626925483,0.12143585920130462
664706,0.40221886164579435,0,0,1,6,-0.26828058626925483,0.06723155065370212
339877,0.40221886164579435,0,1,0,6,-0.26828058626925483,0.06375691549039428
643778,0.40221886164579435,0,0,1,6,-0.26828058626925483,0.058892426261763275
699281,0.40221886164579435,0,0,1,6,-0.26828058626925483,0.020671439465376897
664706,0.40221886164579435,0,0,1,6,-0.26828058626925483,0.004688117714160776
664706,0.40221886164579435,0,0,1,6,-0.26828058626925483,-0.14055163211210747
673466,0.40221886164579435,0,0,1,6,-0.26828058626925483,-0.6707809580328857
719507,0.40221886164579435,0,0,1,5,-0.2710278390165076,0.28682849297475843
598726,0.40221886164579435,0,0,1,5,-0.2710278390165076,0.28335385781145056
848476,0.40221886164579435,0,0,1,5,-0.2710278390165076,0.2618111197989419
471428,0.40221886164579435,0,1,0,5,-0.2710278390165076,0.25694663057031086
719507,0.40221886164579435,0,0,1,5,-0.2710278390165076,0.25555677650498776
1010320,0.40221886164579435,0,0,1,5,-0.2710278390165076,0.24374301694974104
656344,0.40221886164579435,0,0,1,5,-0.2710278390165076,0.23470896552514062
719507,0.40221886164579435,0,0,1,5,-0.2710278390165076,0.23331911145981749
857335,0.40221886164579435,0,0,1,5,-0.2710278390165076,0.19370827059810797
719507,0.40221886164579435,0,0,1,5,-0.2710278390165076,0.179114802912215
719507,0.40221886164579435,0,0,1,5,-0.2710278390165076,0.1735553866509224
704998,0.40045606098447567,0,0,1,5,-0.2710278390165076,0.0866895075682261
766590,0.40045606098447567,0,0,1,5,-0.2710278390165076,-0.012685058102378488
418487,0.40045606098447567,0,1,0,5,-0.2710278390165076,-0.11414440487096779
398411,0.40045606098447567,0,1,0,5,-0.2710278390165076,-0.5178970108473403
431438,0.40045606098447567,1,0,0,5,-0.2710278390165076,-0.6131020143219754
769772,0.40045606098447567,0,0,1,5,-0.2710278390165076,-0.6165766494852832
673478,0.40045606098447567,0,0,1,5,-0.2710278390165076,-0.654102709249008
843851,0.40045606098447567,0,0,1,5,-0.2710278390165076,-0.6777302283595015
665854,0.40045606098447567,0,0,1,4,-0.27377509176376036,0.27570966045217327
316911,0.40045606098447567,0,1,0,4,-0.27377509176376036,0.26250604683160345
672456,0.40045606098447567,0,0,1,4,-0.27377509176376036,0.25486184947232615
618004,0.40045606098447567,0,0,1,4,-0.27377509176376036,0.23123433036183277
723159,0.40045606098447567,0,0,1,4,-0.27377509176376036,0.21803071674126293
800725,0.40045606098447567,0,0,1,4,-0.27377509176376036,0.2069118842186778
671996,0.40045606098447567,0,0,1,4,-0.27377509176376036,0.19092856246746168
665854,0.40045606098447567,0,0,1,4,-0.27377509176376036,0.17286045961826085
316911,0.40045606098447567,0,1,0,4,-0.27377509176376036,0.13672425391985918
520824,0.398608861265916,0,0,1,4,-0.27377509176376036,-0.07244878291127356
332859,0.398608861265916,1,0,0,4,-0.27377509176376036,-0.12387338332822977
302502,0.398608861265916,0,1,0,4,-0.27377509176376036,-0.16695885935324714
629007,0.398608861265916,0,0,1,4,-0.27377509176376036,-0.5887795681788205
324054,0.398608861265916,1,0,0,4,-0.27377509176376036,-0.6096273791586676
629007,0.398608861265916,0,0,1,4,-0.27377509176376036,-0.6172715765179448
398682,0.398608861265916,0,1,0,4,-0.27377509176376036,-0.6408990956284383
613015,0.398608861265916,0,0,1,3,-0.2765223445110131,0.25486184947232615
665866,0.398608861265916,0,0,1,3,-0.2765223445110131,0.24791257914571047
672008,0.398608861265916,0,0,1,3,-0.2765223445110131,0.24096330881909475
665866,0.398608861265916,0,0,1,3,-0.2765223445110131,0.1978778327940774
340656,0.398608861265916,0,1,0,3,-0.2765223445110131,0.16382640819366043
516610,0.398608861265916,0,0,1,3,-0.2765223445110131,0.10753731854807322
745289,0.3966150780575296,0,0,1,3,-0.2765223445110131,-0.0856523965318434
416721,0.3966150780575296,1,0,0,3,-0.2765223445110131,-0.5901694222441436
689552,0.3966150780575296,0,0,1,3,-0.2765223445110131,-0.6464585118897308
1010172,0.3966150780575296,0,0,1,3,-0.2765223445110131,-0.6589671984776391
629018,0.3966150780575296,0,0,1,3,-0.2765223445110131,-0.6603570525429622
416721,0.3966150780575296,1,0,0,3,-0.2765223445110131,-0.6805099364901478
650303,0.3966150780575296,0,0,1,3,-0.2765223445110131,-0.6839845716534556
906348,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.31115093911791336
906348,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.3007270336279898
375475,0.3966150780575296,0,1,0,2,-0.27926959725826583,0.2993371795626667
984489,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.29794732549734354
906348,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.2965574714320204
419528,0.3966150780575296,0,1,0,2,-0.27926959725826583,0.2951676173666973
613026,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.26667560902757287
672020,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.2652857549622497
613026,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.26250604683160345
665878,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.23401403849247907
613026,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.22984447629650964
375475,0.3966150780575296,0,1,0,2,-0.27926959725826583,0.16660611632430672
729958,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.16104670006301414
613026,0.3966150780575296,0,0,1,2,-0.27926959725826583,0.15548728380172158
