,Engagements,Followers at Posting,Album,Photo,Video,CreatedYear,CreatedMonth,CreatedWeek,CreatedDay,CreatedDayofweek,CreatedDayofyear,CreatedIs_month_end,CreatedIs_month_start,CreatedIs_quarter_end,CreatedIs_quarter_start,CreatedIs_year_end,CreatedIs_year_start,CreatedHour,CreatedMinute,CreatedSecond,CreatedElapsed
879,438577,35601669,0,1,0,2019,3,12,24,6,83,False,False,False,False,False,False,23,50,59,1553471459
880,749970,35601669,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,22,18,38,1553465918
881,438577,35601669,0,1,0,2019,3,12,24,6,83,False,False,False,False,False,False,22,17,47,1553465867
882,719298,35601669,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,22,17,2,1553465822
883,970112,35601669,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,21,56,52,1553464612
884,706111,35601669,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,21,56,2,1553464562
885,724398,35601669,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,20,58,41,1553461121
886,719804,35581392,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,19,57,52,1553457472
887,656165,35581392,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,19,22,18,1553455338
888,324148,35581392,1,0,0,2019,3,12,24,6,83,False,False,False,False,False,False,18,34,45,1553452485
889,664526,35581392,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,17,24,58,1553448298
890,331503,35581392,0,1,0,2019,3,12,24,6,83,False,False,False,False,False,False,3,5,38,1553396738
891,401376,35581392,1,0,0,2019,3,12,24,6,83,False,False,False,False,False,False,1,25,37,1553390737
892,673283,35581392,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,0,30,39,1553387439
893,878861,35581392,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,0,28,47,1553387327
894,673283,35581392,0,0,1,2019,3,12,24,6,83,False,False,False,False,False,False,0,5,43,1553385943
895,719311,35581392,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,23,43,54,1553384634
896,349124,35581392,0,1,0,2019,3,12,23,5,82,False,False,False,False,False,False,23,5,26,1553382326
897,719311,35581392,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,22,43,41,1553381021
898,712737,35581392,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,22,9,19,1553378959
899,719311,35581392,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,21,37,5,1553377025
900,650168,35581392,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,21,15,59,1553375759
901,719311,35581392,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,20,49,2,1553374142
902,656165,35581392,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,20,46,21,1553373981
903,712750,35561416,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,20,6,50,1553371610
904,719324,35561416,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,19,41,23,1553370083
905,886997,35561416,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,18,43,6,1553366586
906,728489,35561416,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,18,31,18,1553365878
907,658464,35561416,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,17,25,56,1553361956
908,369643,35561416,1,0,0,2019,3,12,23,5,82,False,False,False,False,False,False,15,32,15,1553355135
909,333256,35561416,0,1,0,2019,3,12,23,5,82,False,False,False,False,False,False,14,8,46,1553350126
910,376087,35561416,0,1,0,2019,3,12,23,5,82,False,False,False,False,False,False,12,43,41,1553345021
911,395706,35561416,0,1,0,2019,3,12,23,5,82,False,False,False,False,False,False,8,0,39,1553328039
912,432245,35561416,1,0,0,2019,3,12,23,5,82,False,False,False,False,False,False,1,28,38,1553304518
913,995456,35561416,0,0,1,2019,3,12,23,5,82,False,False,False,False,False,False,0,25,18,1553300718
914,826529,35561416,0,0,1,2019,3,12,22,4,81,False,False,False,False,False,False,23,16,2,1553296562
915,671813,35561416,0,0,1,2019,3,12,22,4,81,False,False,False,False,False,False,23,8,26,1553296106
916,384426,35561416,0,1,0,2019,3,12,22,4,81,False,False,False,False,False,False,22,57,30,1553295450
917,672274,35561416,0,0,1,2019,3,12,22,4,81,False,False,False,False,False,False,22,20,58,1553293258
918,317504,35561416,0,1,0,2019,3,12,22,4,81,False,False,False,False,False,False,22,11,58,1553292718
919,671813,35561416,0,0,1,2019,3,12,22,4,81,False,False,False,False,False,False,21,36,0,1553290560
920,612837,35561416,0,0,1,2019,3,12,22,4,81,False,False,False,False,False,False,21,28,34,1553290114
921,677757,35561416,0,0,1,2019,3,12,22,4,81,False,False,False,False,False,False,20,46,29,1553287589
922,336165,35541838,1,0,0,2019,3,12,22,4,81,False,False,False,False,False,False,12,53,34,1553259214
923,258322,35541838,1,0,0,2019,3,12,22,4,81,False,False,False,False,False,False,1,19,44,1553217584
924,671825,35541838,0,0,1,2019,3,12,21,3,80,False,False,False,False,False,False,23,37,43,1553211463
925,671825,35541838,0,0,1,2019,3,12,21,3,80,False,False,False,False,False,False,23,16,52,1553210212
926,671825,35541838,0,0,1,2019,3,12,21,3,80,False,False,False,False,False,False,23,4,39,1553209479
927,671825,35541838,0,0,1,2019,3,12,21,3,80,False,False,False,False,False,False,21,18,45,1553203125
928,729747,35541838,0,0,1,2019,3,12,21,3,80,False,False,False,False,False,False,20,9,26,1553198966
929,671825,35541838,0,0,1,2019,3,12,21,3,80,False,False,False,False,False,False,20,8,46,1553198926
930,323196,35523565,0,1,0,2019,3,12,21,3,80,False,False,False,False,False,False,12,58,33,1553173113
931,756223,35523565,0,0,1,2019,3,12,21,3,80,False,False,False,False,False,False,2,54,55,1553136895
932,417525,35523565,1,0,0,2019,3,12,21,3,80,False,False,False,False,False,False,1,26,1,1553131561
933,683063,35523565,0,0,1,2019,3,12,21,3,80,False,False,False,False,False,False,0,12,29,1553127149
934,612859,35523565,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,23,18,12,1553123892
935,310709,35523565,0,1,0,2019,3,12,20,2,79,False,False,False,False,False,False,23,11,6,1553123466
936,677317,35523565,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,23,2,32,1553122952
937,677317,35523565,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,22,54,12,1553122452
938,671838,35523565,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,22,52,35,1553122355
939,612859,35523565,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,21,53,24,1553118804
940,622898,35523565,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,21,39,27,1553117967
941,671838,35523565,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,21,38,29,1553117909
942,671838,35523565,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,21,24,28,1553117068
943,671838,35523565,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,20,8,36,1553112516
944,575466,35501835,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,18,10,15,1553105415
945,620679,35501835,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,18,8,37,1553105317
946,296583,35501835,1,0,0,2019,3,12,20,2,79,False,False,False,False,False,False,16,26,8,1553099168
947,679690,35501835,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,14,46,2,1553093162
948,384680,35501835,1,0,0,2019,3,12,20,2,79,False,False,False,False,False,False,1,9,25,1553044165
949,628859,35501835,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,0,37,5,1553042225
950,773498,35501835,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,0,26,57,1553041617
951,689377,35501835,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,0,26,52,1553041612
952,676738,35501835,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,0,26,48,1553041608
953,689377,35501835,0,0,1,2019,3,12,20,2,79,False,False,False,False,False,False,0,26,45,1553041605
954,716394,35501835,0,0,1,2019,3,12,19,1,78,False,False,False,False,False,False,22,26,32,1553034392
955,671850,35501835,0,0,1,2019,3,12,19,1,78,False,False,False,False,False,False,22,24,4,1553034244
956,328919,35501835,0,1,0,2019,3,12,19,1,78,False,False,False,False,False,False,22,8,20,1553033300
957,737009,35501835,0,0,1,2019,3,12,19,1,78,False,False,False,False,False,False,20,12,17,1553026337
958,565603,35476286,0,0,1,2019,3,12,19,1,78,False,False,False,False,False,False,16,17,17,1553012237
959,580992,35476286,0,0,1,2019,3,12,19,1,78,False,False,False,False,False,False,12,46,57,1552999617
960,407215,35476286,1,0,0,2019,3,12,19,1,78,False,False,False,False,False,False,1,36,34,1552959394
961,407215,35476286,1,0,0,2019,3,12,19,1,78,False,False,False,False,False,False,1,27,44,1552958864
962,628870,35476286,0,0,1,2019,3,12,19,1,78,False,False,False,False,False,False,1,23,10,1552958590
963,324201,35476286,0,1,0,2019,3,12,18,0,77,False,False,False,False,False,False,23,13,21,1552950801
964,324201,35476286,0,1,0,2019,3,12,18,0,77,False,False,False,False,False,False,23,9,7,1552950547
965,729786,35476286,0,0,1,2019,3,12,18,0,77,False,False,False,False,False,False,23,5,16,1552950316
966,671862,35476286,0,0,1,2019,3,12,18,0,77,False,False,False,False,False,False,22,39,12,1552948752
967,612882,35476286,0,0,1,2019,3,12,18,0,77,False,False,False,False,False,False,22,13,40,1552947220
968,818048,35476286,0,0,1,2019,3,12,18,0,77,False,False,False,False,False,False,21,47,30,1552945650
969,671862,35476286,0,0,1,2019,3,12,18,0,77,False,False,False,False,False,False,20,59,32,1552942772
970,324201,35476286,0,1,0,2019,3,12,18,0,77,False,False,False,False,False,False,20,47,57,1552942077
971,785350,35476286,0,0,1,2019,3,12,18,0,77,False,False,False,False,False,False,20,47,25,1552942045
972,677342,35476286,0,0,1,2019,3,12,18,0,77,False,False,False,False,False,False,20,35,20,1552941320
973,665721,35476286,0,0,1,2019,3,12,18,0,77,False,False,False,False,False,False,20,34,9,1552941249
974,729786,35476286,0,0,1,2019,3,12,18,0,77,False,False,False,False,False,False,20,26,42,1552940802
975,341882,35454842,1,0,0,2019,3,12,18,0,77,False,False,False,False,False,False,13,0,8,1552914008
976,309462,35454842,0,1,0,2019,3,12,18,0,77,False,False,False,False,False,False,12,1,37,1552910497
977,317800,35454842,1,0,0,2019,3,12,18,0,77,False,False,False,False,False,False,11,1,13,1552906873
978,303486,35454842,1,0,0,2019,3,12,18,0,77,False,False,False,False,False,False,11,0,24,1552906824
979,239347,35454842,1,0,0,2019,3,12,18,0,77,False,False,False,False,False,False,8,33,4,1552897984
980,719389,35454842,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,22,58,42,1552863522
981,781411,35454842,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,22,38,12,1552862292
982,323845,35438921,0,1,0,2019,3,11,17,6,76,False,False,False,False,False,False,19,58,56,1552852736
983,323845,35438921,0,1,0,2019,3,11,17,6,76,False,False,False,False,False,False,19,0,9,1552849209
984,606266,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,18,34,57,1552847697
985,606266,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,18,21,57,1552846917
986,721909,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,17,58,23,1552845503
987,705629,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,17,9,47,1552842587
988,606266,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,16,57,40,1552841860
989,643684,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,16,34,55,1552840495
990,664610,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,16,34,9,1552840449
991,643684,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,16,1,51,1552838511
992,587178,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,15,53,34,1552838014
993,728568,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,15,28,45,1552836525
994,606266,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,15,5,42,1552835142
995,626781,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,13,55,20,1552830920
996,606266,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,13,31,6,1552829466
997,275163,35438921,0,1,0,2019,3,11,17,6,76,False,False,False,False,False,False,12,21,25,1552825285
998,898784,35438921,0,0,1,2019,3,11,17,6,76,False,False,False,False,False,False,1,51,18,1552787478
999,401000,35438921,1,0,0,2019,3,11,17,6,76,False,False,False,False,False,False,0,31,56,1552782716
1000,401000,35438921,1,0,0,2019,3,11,17,6,76,False,False,False,False,False,False,0,11,0,1552781460
1001,656249,35438921,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,23,35,9,1552779309
1002,656249,35438921,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,23,32,12,1552779132
1003,788634,35438921,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,22,36,45,1552775805
1004,656249,35438921,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,22,14,7,1552774447
1005,719402,35438921,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,22,13,5,1552774385
1006,348797,35438921,0,1,0,2019,3,11,16,5,75,False,False,False,False,False,False,22,2,17,1552773737
1007,656249,35438921,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,21,47,24,1552772844
1008,719402,35438921,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,21,43,55,1552772635
1009,726462,35438921,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,20,52,59,1552769579
1010,406841,35438921,0,1,0,2019,3,11,16,5,75,False,False,False,False,False,False,20,46,23,1552769183
1011,683990,35413065,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,20,10,8,1552767008
1012,658143,35413065,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,18,26,11,1552760771
1013,352918,35413065,0,1,0,2019,3,11,16,5,75,False,False,False,False,False,False,14,44,4,1552747444
1014,345625,35413065,1,0,0,2019,3,11,16,5,75,False,False,False,False,False,False,13,27,28,1552742848
1015,318352,35413065,0,1,0,2019,3,11,16,5,75,False,False,False,False,False,False,9,32,28,1552728748
1016,318352,35413065,0,1,0,2019,3,11,16,5,75,False,False,False,False,False,False,8,3,31,1552723411
1017,431824,35413065,1,0,0,2019,3,11,16,5,75,False,False,False,False,False,False,1,26,0,1552699560
1018,673381,35413065,0,0,1,2019,3,11,16,5,75,False,False,False,False,False,False,0,20,11,1552695611
1019,737063,35413065,0,0,1,2019,3,11,15,4,74,False,False,False,False,False,False,22,55,8,1552690508
1020,317195,35413065,0,1,0,2019,3,11,15,4,74,False,False,False,False,False,False,22,31,18,1552689078
1021,671898,35413065,0,0,1,2019,3,11,15,4,74,False,False,False,False,False,False,21,47,28,1552686448
1022,612915,35413065,0,0,1,2019,3,11,15,4,74,False,False,False,False,False,False,21,39,42,1552685982
1023,612915,35413065,0,0,1,2019,3,11,15,4,74,False,False,False,False,False,False,21,13,51,1552684431
1024,736558,35413065,0,0,1,2019,3,11,15,4,74,False,False,False,False,False,False,20,51,20,1552683080
1025,671911,35393121,0,0,1,2019,3,11,15,4,74,False,False,False,False,False,False,19,50,20,1552679420
1026,671911,35393121,0,0,1,2019,3,11,15,4,74,False,False,False,False,False,False,19,41,1,1552678861
1027,283536,35393121,1,0,0,2019,3,11,15,4,74,False,False,False,False,False,False,11,36,25,1552649785
1028,257677,35393121,1,0,0,2019,3,11,15,4,74,False,False,False,False,False,False,9,8,2,1552640882
1029,392714,35393121,1,0,0,2019,3,11,15,4,74,False,False,False,False,False,False,1,26,19,1552613179
1030,394288,35393121,0,1,0,2019,3,11,15,4,74,False,False,False,False,False,False,1,6,53,1552612013
1031,755787,35393121,0,0,1,2019,3,11,15,4,74,False,False,False,False,False,False,1,3,25,1552611805
1032,689439,35393121,0,0,1,2019,3,11,15,4,74,False,False,False,False,False,False,1,2,41,1552611761
1033,729839,35393121,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,23,22,27,1552605747
1034,888640,35393121,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,22,26,31,1552602391
1035,418355,35393121,0,1,0,2019,3,11,14,3,73,False,False,False,False,False,False,21,52,26,1552600346
1036,336901,35393121,0,1,0,2019,3,11,14,3,73,False,False,False,False,False,False,21,44,44,1552599884
1037,612926,35393121,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,21,41,42,1552599702
1038,665769,35393121,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,21,25,14,1552598714
1039,307402,35393121,0,1,0,2019,3,11,14,3,73,False,False,False,False,False,False,21,12,22,1552597942
1040,612926,35393121,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,21,11,13,1552597873
1041,612926,35393121,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,21,5,25,1552597525
1042,819093,35393121,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,21,4,19,1552597459
1043,671911,35393121,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,20,51,27,1552596687
1044,671911,35393121,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,20,50,51,1552596651
1045,671923,35373310,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,19,31,30,1552591890
1046,477797,35373310,0,1,0,2019,3,11,14,3,73,False,False,False,False,False,False,7,29,59,1552548599
1047,417113,35373310,1,0,0,2019,3,11,14,3,73,False,False,False,False,False,False,0,53,40,1552524820
1048,718851,35373310,0,0,1,2019,3,11,14,3,73,False,False,False,False,False,False,0,14,56,1552522496
1049,612948,35353246,0,0,1,2019,3,11,13,2,72,False,False,False,False,False,False,23,36,47,1552520207
1050,612948,35353246,0,0,1,2019,3,11,13,2,72,False,False,False,False,False,False,23,0,22,1552518022
1051,785435,35353246,0,0,1,2019,3,11,13,2,72,False,False,False,False,False,False,22,59,36,1552517976
1052,671935,35353246,0,0,1,2019,3,11,13,2,72,False,False,False,False,False,False,22,57,15,1552517835
1053,310361,35353246,0,1,0,2019,3,11,13,2,72,False,False,False,False,False,False,22,42,1,1552516921
1054,689464,35353246,0,0,1,2019,3,11,13,2,72,False,False,False,False,False,False,1,12,30,1552439550
1055,683162,35353246,0,0,1,2019,3,11,13,2,72,False,False,False,False,False,False,0,43,58,1552437838
1056,623190,35353246,0,0,1,2019,3,11,13,2,72,False,False,False,False,False,False,0,21,54,1552436514
1057,729866,35353246,0,0,1,2019,3,11,12,1,71,False,False,False,False,False,False,23,20,55,1552432855
1058,328598,35353246,0,1,0,2019,3,11,12,1,71,False,False,False,False,False,False,22,30,56,1552429856
1059,800104,35353246,0,0,1,2019,3,11,12,1,71,False,False,False,False,False,False,22,9,40,1552428580
1060,671935,35353246,0,0,1,2019,3,11,12,1,71,False,False,False,False,False,False,21,49,46,1552427386
1061,397858,35353246,0,1,0,2019,3,11,12,1,71,False,False,False,False,False,False,21,46,51,1552427211
1062,984364,35353246,0,0,1,2019,3,11,12,1,71,False,False,False,False,False,False,21,29,27,1552426167
1063,612300,35353246,0,0,1,2019,3,11,12,1,71,False,False,False,False,False,False,21,14,39,1552425279
1064,671935,35353246,0,0,1,2019,3,11,12,1,71,False,False,False,False,False,False,20,47,34,1552423654
1065,607346,35353246,0,0,1,2019,3,11,12,1,71,False,False,False,False,False,False,20,36,18,1552422978
1066,612959,35346724,0,0,1,2019,3,11,12,1,71,False,False,False,False,False,False,19,29,57,1552418997
1067,282826,35338982,1,0,0,2019,3,11,12,1,71,False,False,False,False,False,False,1,6,3,1552352763
1068,305377,35338982,0,1,0,2019,3,11,12,1,71,False,False,False,False,False,False,0,24,57,1552350297
1069,911889,35338982,0,0,1,2019,3,11,12,1,71,False,False,False,False,False,False,0,17,35,1552349855
1070,671959,35338982,0,0,1,2019,3,11,11,0,70,False,False,False,False,False,False,23,4,9,1552345449
1071,612982,35324214,0,0,1,2019,3,11,11,0,70,False,False,False,False,False,False,21,17,55,1552339075
1072,665830,35324214,0,0,1,2019,3,11,11,0,70,False,False,False,False,False,False,21,17,9,1552339029
1073,612982,35324214,0,0,1,2019,3,11,11,0,70,False,False,False,False,False,False,20,11,8,1552335068
1074,570914,35324214,0,0,1,2019,3,11,11,0,70,False,False,False,False,False,False,18,1,16,1552327276
1075,516582,35324214,0,0,1,2019,3,11,11,0,70,False,False,False,False,False,False,16,8,9,1552320489
1076,210915,35324214,0,1,0,2019,3,11,11,0,70,False,False,False,False,False,False,14,49,2,1552315742
1077,289547,35324214,1,0,0,2019,3,11,11,0,70,False,False,False,False,False,False,11,40,5,1552304405
1078,295657,35324214,0,1,0,2019,3,11,11,0,70,False,False,False,False,False,False,7,19,26,1552288766
1079,656332,35324214,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,23,25,16,1552260316
1080,650345,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,22,40,18,1552257618
1081,656344,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,21,31,40,1552253500
1082,712930,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,20,59,45,1552251585
1083,788748,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,20,12,23,1552248743
1084,719507,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,20,10,15,1552248615
1085,323546,35298222,0,1,0,2019,3,10,10,6,69,False,False,False,False,False,False,20,8,27,1552248507
1086,712930,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,19,19,40,1552245580
1087,664706,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,18,1,19,1552240879
1088,339877,35298222,0,1,0,2019,3,10,10,6,69,False,False,False,False,False,False,17,56,44,1552240604
1089,643778,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,17,49,33,1552240173
1090,699281,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,16,54,20,1552236860
1091,664706,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,16,31,3,1552235463
1092,664706,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,13,2,26,1552222946
1093,673466,35298222,0,0,1,2019,3,10,10,6,69,False,False,False,False,False,False,0,19,35,1552177175
1094,719507,35298222,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,23,17,37,1552173457
1095,598726,35298222,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,23,12,27,1552173147
1096,848476,35298222,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,22,41,51,1552171311
1097,471428,35298222,0,1,0,2019,3,10,9,5,68,False,False,False,False,False,False,22,34,34,1552170874
1098,719507,35298222,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,22,32,15,1552170735
1099,1010320,35298222,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,22,15,58,1552169758
1100,656344,35298222,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,22,2,5,1552168925
1101,719507,35298222,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,22,0,41,1552168841
1102,857335,35298222,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,21,3,25,1552165405
1103,719507,35298222,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,20,42,43,1552164163
1104,719507,35298222,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,20,34,26,1552163666
1105,704998,35276876,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,18,29,47,1552156187
1106,766590,35276876,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,16,6,22,1552147582
1107,418487,35276876,0,1,0,2019,3,10,9,5,68,False,False,False,False,False,False,13,40,53,1552138853
1108,398411,35276876,0,1,0,2019,3,10,9,5,68,False,False,False,False,False,False,3,59,5,1552103945
1109,431438,35276876,1,0,0,2019,3,10,9,5,68,False,False,False,False,False,False,1,42,52,1552095772
1110,769772,35276876,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,1,37,34,1552095454
1111,673478,35276876,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,0,43,52,1552092232
1112,843851,35276876,0,0,1,2019,3,10,9,5,68,False,False,False,False,False,False,0,9,29,1552090169
1113,665854,35276876,0,0,1,2019,3,10,8,4,67,False,False,False,False,False,False,23,1,57,1552086117
1114,316911,35276876,0,1,0,2019,3,10,8,4,67,False,False,False,False,False,False,22,42,27,1552084947
1115,672456,35276876,0,0,1,2019,3,10,8,4,67,False,False,False,False,False,False,22,31,44,1552084304
1116,618004,35276876,0,0,1,2019,3,10,8,4,67,False,False,False,False,False,False,21,57,3,1552082223
1117,723159,35276876,0,0,1,2019,3,10,8,4,67,False,False,False,False,False,False,21,38,29,1552081109
1118,800725,35276876,0,0,1,2019,3,10,8,4,67,False,False,False,False,False,False,21,22,3,1552080123
1119,671996,35276876,0,0,1,2019,3,10,8,4,67,False,False,False,False,False,False,20,59,51,1552078791
1120,665854,35276876,0,0,1,2019,3,10,8,4,67,False,False,False,False,False,False,20,33,51,1552077231
1121,316911,35276876,0,1,0,2019,3,10,8,4,67,False,False,False,False,False,False,19,41,54,1552074114
1122,520824,35254508,0,0,1,2019,3,10,8,4,67,False,False,False,False,False,False,14,40,48,1552056048
1123,332859,35254508,1,0,0,2019,3,10,8,4,67,False,False,False,False,False,False,13,26,59,1552051619
1124,302502,35254508,0,1,0,2019,3,10,8,4,67,False,False,False,False,False,False,12,24,57,1552047897
1125,629007,35254508,0,0,1,2019,3,10,8,4,67,False,False,False,False,False,False,2,17,36,1552011456
1126,324054,35254508,1,0,0,2019,3,10,8,4,67,False,False,False,False,False,False,1,47,52,1552009672
1127,629007,35254508,0,0,1,2019,3,10,8,4,67,False,False,False,False,False,False,1,36,38,1552008998
1128,398682,35254508,0,1,0,2019,3,10,8,4,67,False,False,False,False,False,False,1,2,39,1552006959
1129,613015,35254508,0,0,1,2019,3,10,7,3,66,False,False,False,False,False,False,22,31,30,1551997890
1130,665866,35254508,0,0,1,2019,3,10,7,3,66,False,False,False,False,False,False,22,21,7,1551997267
1131,672008,35254508,0,0,1,2019,3,10,7,3,66,False,False,False,False,False,False,22,11,36,1551996696
1132,665866,35254508,0,0,1,2019,3,10,7,3,66,False,False,False,False,False,False,21,9,38,1551992978
1133,340656,35254508,0,1,0,2019,3,10,7,3,66,False,False,False,False,False,False,20,20,35,1551990035
1134,516610,35254508,0,0,1,2019,3,10,7,3,66,False,False,False,False,False,False,18,59,3,1551985143
1135,745289,35230365,0,0,1,2019,3,10,7,3,66,False,False,False,False,False,False,14,21,43,1551968503
1136,416721,35230365,1,0,0,2019,3,10,7,3,66,False,False,False,False,False,False,2,15,47,1551924947
1137,689552,35230365,0,0,1,2019,3,10,7,3,66,False,False,False,False,False,False,0,54,0,1551920040
1138,1010172,35230365,0,0,1,2019,3,10,7,3,66,False,False,False,False,False,False,0,36,2,1551918962
1139,629018,35230365,0,0,1,2019,3,10,7,3,66,False,False,False,False,False,False,0,34,47,1551918887
1140,416721,35230365,1,0,0,2019,3,10,7,3,66,False,False,False,False,False,False,0,5,50,1551917150
1141,650303,35230365,0,0,1,2019,3,10,7,3,66,False,False,False,False,False,False,0,0,43,1551916843
1142,906348,35230365,0,0,1,2019,3,10,6,2,65,False,False,False,False,False,False,23,52,36,1551916356
1143,906348,35230365,0,0,1,2019,3,10,6,2,65,False,False,False,False,False,False,23,37,32,1551915452
1144,375475,35230365,0,1,0,2019,3,10,6,2,65,False,False,False,False,False,False,23,35,16,1551915316
1145,984489,35230365,0,0,1,2019,3,10,6,2,65,False,False,False,False,False,False,23,33,41,1551915221
1146,906348,35230365,0,0,1,2019,3,10,6,2,65,False,False,False,False,False,False,23,31,17,1551915077
